Time,Isosbestic,Fluorescence
7776.562595,847.833,728.896
7776.762583,858.616,717.949
7776.962575,849.069,713.047
7777.162569,857.94,726.231
7777.362562,869.261,712.986
7777.562553,861.035,722.678
7777.762547,863.768,727.688
7777.962536,853.524,725.149
7778.16253,860.601,712.242
7778.362522,850.474,711.297
7778.562511,864.71,723.382
7778.762501,868.992,711.889
7778.962495,851.621,711.545
7779.162488,864.827,702.512
7779.362481,868.322,715.543
7779.562471,866.772,729.307
7779.762464,875.899,724.893
7779.962459,870.799,720.594
7780.16245,867.496,724.828
7780.36244,854.3,697.832
7780.562434,853.126,705.04
7780.76242,860.439,698.345
7780.962417,875.003,703.858
7781.162405,865.777,717.34
7781.362397,875.624,724.019
7781.562386,870.932,732.473
7781.762384,887.757,734.661
7781.96237,882.091,738.992
7782.162363,878.699,729.212
7782.362359,873.053,733.233
7782.562346,865.457,723.825
7782.762343,860.886,720.756
7782.96233,860.201,717.756
7783.162326,861.879,723.072
7783.362314,872.996,740.369
7783.562305,877.104,739.28
7783.762298,876.747,724.775
7783.962291,859.058,723.886
7784.162286,867.367,729.8
7784.362277,869.171,738.086
7784.562268,868.455,739.931
7784.762258,877.244,737.499
7784.962249,871.549,742.786
7785.162243,872.463,737.616
7785.362232,862.906,729.961
7785.562228,857.391,738.515
7785.762217,874.282,748.101
7785.96221,876.278,742.673
7786.162202,862.055,737.907
7786.362194,858.329,721.846
7786.562186,856.766,724.61
7786.762178,879.756,741.35
7786.962167,876.03,737.301
7787.162163,866.543,736.54
7787.362152,868.162,732.608
7787.562147,874.095,736.605
7787.76214,877.586,745.834
7787.962127,876.24,730.732
7788.162122,865.316,736.204
7788.362112,873.848,738.194
7788.562107,871.038,737.322
7788.762097,869.905,739.106
7788.962089,861.347,742.682
7789.162078,868.317,738.936
7789.362071,868.116,731.761
7789.562067,865.873,730.634
7789.762055,862.406,728.129
7789.962047,861.793,726.417
7790.162038,872.055,732.516
7790.362034,867.223,739.639
7790.562027,860.528,726.304
7790.762013,869.312,722.443
7790.962005,863.359,721.742
7791.161996,872.267,723.716
7791.36199,865.724,726.263
7791.561986,867.174,722.215
7791.761981,869.432,722.399
7791.961972,869.727,723.879
7792.161968,855.659,720.144
7792.361964,861.441,718.628
7792.561955,864.287,719.072
7792.761953,865.364,724.521
7792.961947,874.739,722.73
7793.161937,869.486,719.535
7793.361938,866.684,715.485
7793.561928,866.628,719.263
7793.761922,865.493,716.958
7793.961916,862.388,717.542
7794.161915,860.262,715.746
7794.361907,864.298,733.6
7794.561903,864.224,728.695
7794.761899,858.004,732.356
7794.961894,869.642,743.023
7795.161887,857.774,748.575
7795.361878,863.534,741.795
7795.561873,855.977,730.384
7795.761869,863.697,739.896
7795.961863,863.39,735.612
7796.161857,865.379,740.089
7796.361854,865.635,736.504
7796.561849,867.36,736.171
7796.76184,869.519,742.165
7796.961837,874.718,740.052
7797.161832,870.313,739.966
7797.361826,873.774,744.402
7797.56182,875.01,742.203
7797.761812,879.56,741.25
7797.961807,876.874,744.457
7798.161806,880.745,741.403
7798.361797,874.196,731.918
7798.561791,878.46,747.074
7798.761786,877.68,740.054
7798.961783,873.548,738.322
7799.161778,874.658,740.985
7799.361773,872.787,737.694
7799.561769,870.998,740.827
7799.761763,868.513,738.588
7799.961755,867.975,735.007
7800.161753,869.146,736.849
7800.361747,869.067,740.789
7800.561748,867.105,740.551
7800.761739,872.081,740.465
7800.961737,873.243,733.724
7801.161733,877.049,743.729
7801.361732,874.908,738.669
7801.561721,876.094,741.185
7801.761722,874.972,736.819
7801.961714,879.168,744.369
7802.161713,885.488,747.885
7802.361704,878.735,755.011
7802.561701,880.667,749.887
7802.761699,878.517,751.57
7802.961692,883.396,754.55
7803.161692,883.167,748.628
7803.361683,886.037,747.365
7803.561681,883.72,743.833
7803.761679,881.718,748.581
7803.96167,867.552,738.49
7804.161668,879.671,755.4
7804.361664,884.079,744.361
7804.561662,880.052,751.279
7804.761657,880.391,753.551
7804.961652,877.601,751.802
7805.16165,873.561,747.658
7805.361645,877.22,746.856
7805.561637,873.812,734.367
7805.761632,866.498,740.11
7805.961633,861.215,738.334
7806.161625,870.268,747.294
7806.36162,874.02,743.894
7806.561619,873.298,748.015
7806.761611,867.24,745.891
7806.961609,875.44,750.15
7807.161606,861.563,730.349
7807.361603,865.89,734.901
7807.561598,883.632,755.303
7807.76159,881.787,746.261
7807.961587,883.382,755.263
7808.161582,879.305,771.402
7808.361576,880.765,783.255
7808.561572,873.562,777.294
7808.761571,874.487,769.166
7808.961564,863.888,751.933
7809.161562,863.35,754.117
7809.361556,872.87,758.804
7809.561553,869.683,742.505
7809.761547,868.238,744.848
7809.961543,872.392,765.428
7810.161534,857.089,754.461
7810.361529,861.942,756.812
7810.561524,863.212,751.815
7810.761523,870.094,749.668
7810.961514,868.814,746.888
7811.161515,861.221,744.513
7811.361509,879.606,770.815
7811.561502,869.301,768.394
7811.761496,865.158,767.624
7811.961497,859.047,753.353
7812.161488,866.925,753.677
7812.361482,861.722,745.903
7812.561481,859.308,738.951
7812.761479,864.661,748.402
7812.96147,865.006,750.605
7813.16147,866.002,756.806
7813.36146,868.483,767.915
7813.561456,863.73,749.746
7813.761451,864.542,762.379
7813.961448,864.691,741.549
7814.161447,863.845,746.11
7814.36144,859.637,739.957
7814.561432,867.577,745.003
7814.761427,874.592,742.442
7814.961427,866.312,737.346
7815.161418,866.916,741.733
7815.361417,862.601,738.278
7815.561409,868.467,744.785
7815.76141,881.263,747.449
7815.961402,882.556,746.811
7816.161405,866.073,740.16
7816.361399,866.355,731.078
7816.561397,856.439,728.084
7816.761393,859.439,729.525
7816.961388,866.714,757.819
7817.161384,867.758,745.847
7817.361379,873.391,746.59
7817.561378,886.936,744.589
7817.761374,867.637,725.919
7817.961372,861.567,727.309
7818.161366,862.798,732.042
7818.361362,868.244,736.896
7818.561364,895.533,770.316
7818.76136,897.913,755.776
7818.961355,874.219,752.221
7819.161353,872.777,751.01
7819.361351,869.647,765.438
7819.561343,874.44,755.849
7819.761343,869.968,747.338
7819.96134,871.446,743.09
7820.161334,874.811,740.809
7820.361331,871.497,738.249
7820.56133,868.661,737.531
7820.761324,874.554,735.498
7820.961324,875.042,735.376
7821.161316,873.249,730.749
7821.361315,863.875,738.764
7821.561311,873.15,735.902
7821.761309,874.018,734.931
7821.961302,880.387,734.292
7822.161303,877.192,732.6
7822.361302,879.531,715.706
7822.561295,861.861,715.035
7822.761295,856.088,720.921
7822.961288,868.273,722.52
7823.161286,859.519,718.518
7823.361283,862.435,740.661
7823.56128,867.171,727.547
7823.761272,857.384,733.941
7823.961261,864.238,731.825
7824.161256,872.385,731.991
7824.361244,865.343,743.648
7824.561239,870.509,740.617
7824.761232,873.945,731.434
7824.961223,863.57,731.37
7825.161212,862.39,725.058
7825.361203,859.118,725.388
7825.561195,856.389,733.095
7825.761185,867.027,735.729
7825.961181,872.183,736.061
7826.161174,869.597,730.68
7826.361164,858.86,728.349
7826.561154,857.324,722.176
7826.761148,863.016,731.741
7826.961139,867.986,734.409
7827.161129,866.286,733.321
7827.361121,870.314,746.4
7827.561113,876.816,749.683
7827.761105,874.231,741.805
7827.961095,873.111,745.683
7828.161086,868.766,738.76
7828.36108,860.295,728.164
7828.561074,873.065,747.446
7828.761062,866.674,740.143
7828.961055,869.167,739.897
7829.161045,862.021,742.221
7829.361039,857.65,740.944
7829.561027,864.703,751.012
7829.761019,856.213,744.67
7829.961011,855.632,731.719
7830.161001,862.491,733.888
7830.360993,868.774,747.598
7830.56099,870.312,751.71
7830.76098,866.127,761.414
7830.960969,862.65,747.383
7831.160962,865.026,746.295
7831.360954,870.074,752.095
7831.560945,868.7,766.071
7831.760942,864.578,769.566
7831.960931,858.858,759.706
7832.160922,864.441,762.707
7832.360913,851.245,754.728
7832.560908,863.872,751.056
7832.760901,861.151,749.335
7832.960887,862.46,743.77
7833.16088,849.823,739.773
7833.360878,848.164,744.372
7833.560864,850.509,734.795
7833.760858,847.958,756.813
7833.96085,860.623,727.433
7834.160842,849.139,728.827
7834.360835,850.395,726.697
7834.56083,851.935,731.637
7834.760822,849.508,734.2
7834.960807,882.258,754.723
7835.160804,863.097,757.153
7835.360795,859.89,759.442
7835.560789,870.633,753.727
7835.760778,867.931,752.969
7835.96077,862.075,755.29
7836.160761,867.809,750.12
7836.360757,857.351,732.485
7836.560748,864.33,738.53
7836.760735,859.899,736.436
7836.960729,855.63,727.691
7837.160725,853.813,728.86
7837.360716,861.584,730.929
7837.560707,855.698,738.767
7837.760701,859.301,736.303
7837.960691,867.222,743.243
7838.160683,871.641,734.884
7838.360671,859.024,729.149
7838.560666,860.764,732.042
7838.760657,859.673,728.177
7838.960653,861.474,732.237
7839.160642,868.106,729.425
7839.360633,869.469,736.002
7839.560624,868.904,734.118
7839.760617,858.146,727.605
7839.960612,852.591,729.62
7840.160602,849.517,727.711
7840.360594,847.8,734.233
7840.560589,871.466,739.858
7840.760583,864.258,727.216
7840.960572,854.534,740.098
7841.160563,850.646,738.953
7841.360557,855.387,738.735
7841.560551,855.575,744.237
7841.760541,877.116,756.338
7841.960532,874.157,742.08
7842.160523,861.204,751.392
7842.360518,863.879,748.584
7842.560508,868.517,740.761
7842.760503,862.179,751.187
7842.960491,871.769,748.855
7843.160484,869.985,751.953
7843.360482,876.055,744.646
7843.560473,861.181,754.268
7843.76046,862.309,760.308
7843.960453,857.44,749.609
7844.160445,860.696,753.237
7844.36044,863.038,756.221
7844.560433,867.068,743.967
7844.760423,865.794,726.295
7844.960413,848.927,724.878
7845.160407,857.124,739.078
7845.360398,862.375,741.347
7845.560394,862.535,746.409
7845.760385,867.134,752.77
7845.960378,879.057,750.418
7846.160366,878.734,751.361
7846.360362,871.444,746.332
7846.560354,856.382,736.326
7846.760346,861.592,739.68
7846.960337,860.767,737.469
7847.160327,858.786,724.274
7847.360324,851.683,723.293
7847.560315,847.323,720.396
7847.760315,848.758,721.784
7847.960313,843.98,726.351
7848.160314,848.3,723.617
7848.360313,844.374,717.661
7848.560309,842.589,720.682
7848.760308,853.878,732.046
7848.960306,857.847,728.365
7849.160309,870.831,735.026
7849.360306,863.999,730.684
7849.560304,861.677,737.733
7849.760304,862.166,733.264
7849.960301,858.09,727.284
7850.160301,854.563,730.511
7850.360303,873.565,729.46
7850.5603,865.995,726.836
7850.760298,855.254,717.034
7850.960303,851.548,712.968
7851.160296,850.303,718.979
7851.3603,849.473,718.909
7851.560297,846.045,725.692
7851.760297,861.342,735.397
7851.960295,860.343,736.603
7852.160293,857.948,733.273
7852.360296,860.465,730.324
7852.560297,865.722,726.452
7852.760296,852.095,723.799
7852.960291,859.397,716.874
7853.160291,857.248,726.013
7853.360293,857.294,717.103
7853.560291,850.766,721.368
7853.760285,851.392,720.104
7853.960287,850.289,722.725
7854.160285,854.227,725.263
7854.360283,860.73,725.59
7854.560285,857.725,715.356
7854.760282,858.469,721.599
7854.960286,860.989,727.766
7855.160286,865.522,726.746
7855.360285,869.129,719.917
7855.560279,851.363,717.388
7855.760276,861.574,714.271
7855.960267,854.798,709.368
7856.160259,844.394,712.589
7856.36025,864.841,710.265
7856.560242,859.298,710.25
7856.760237,856.539,710.308
7856.960224,859.939,716.798
7857.16022,874.659,721.9
7857.360214,873.788,721.492
7857.560202,875.157,740.932
7857.760199,868.989,727.88
7857.960187,849.215,719.748
7858.160178,866.008,721.403
7858.360176,861.12,725.82
7858.560164,866.684,720.428
7858.760158,872.889,719.941
7858.960151,867.106,718.154
7859.160143,864.341,721.284
7859.360132,866.475,722.755
7859.560126,869.106,711.052
7859.760116,854.908,718.103
7859.960112,851.878,711.792
7860.160107,856.611,715.062
7860.360096,859.484,711.654
7860.560089,857.411,713.628
7860.760081,855.741,714.683
7860.960071,854.486,715.449
7861.160062,861.137,721.601
7861.360058,858.924,721.98
7861.560051,861.295,720.639
7861.760045,866.38,726.619
7861.960032,872.354,748.941
7862.160027,869.697,768.038
7862.360021,863.65,759.164
7862.560013,860.942,741.374
7862.760002,861.381,744.184
7862.959998,867.171,768.402
7863.159987,857.337,759.774
7863.359978,855.42,748.202
7863.559975,854.962,738.928
7863.759963,858.362,731.367
7863.959957,852.96,722.895
7864.159949,854.346,721.096
7864.35994,845.309,725.737
7864.559931,852.465,727.524
7864.759925,848.827,726.474
7864.959912,847.746,722.472
7865.159909,852.927,723.894
7865.359901,851.137,722.341
7865.559887,856.957,717.96
7865.759882,856.208,723.151
7865.959874,856.602,727.535
7866.159866,853.941,716.752
7866.359857,856.046,735.648
7866.559845,870.433,742.657
7866.759841,858.437,733.646
7866.959835,853.462,731.502
7867.159821,862.431,729.102
7867.359814,853.335,733.175
7867.55981,857.28,742.869
7867.759796,858.628,743.442
7867.959791,849.133,729.589
7868.159783,851.636,725.051
7868.359771,852.176,723.428
7868.559769,856.055,729.019
7868.759757,846.579,713.357
7868.959747,843.131,716.943
7869.159741,855.091,724.386
7869.35973,858.292,723.152
7869.559726,849.282,711.998
7869.759715,849.291,722.329
7869.959711,842.468,722.675
7870.159699,850.798,727.135
7870.359693,847.342,726.696
7870.559685,856.291,722.133
7870.759673,861.268,735.564
7870.959665,865.934,745.285
7871.159659,853.465,747.152
7871.359649,856.299,747.113
7871.559642,861.987,748.955
7871.759634,863.386,750.642
7871.959629,858.965,723.024
7872.15962,832.415,710.873
7872.359614,836.118,732.728
7872.559602,856.938,737.538
7872.759593,851.148,750.35
7872.959588,851.2,754.085
7873.159578,845.302,741.015
7873.359575,846.134,731.718
7873.559567,853.73,731.161
7873.759558,852.056,738.092
7873.959549,852.712,732.783
7874.159542,858.126,725.967
7874.359537,855.917,741.714
7874.559528,863.81,739.897
7874.75952,860.056,723.819
7874.959513,851.441,725.77
7875.159503,867.841,733.404
7875.359498,861.219,725.519
7875.559485,866.473,728.075
7875.759481,864.48,730.686
7875.959472,863.321,733.977
7876.159464,860.739,731.049
7876.359455,848.636,723.876
7876.55945,858.454,723.311
7876.75944,861.683,724.672
7876.959432,859.938,723.268
7877.159426,855.659,723.155
7877.35942,860.622,724.371
7877.559408,864.112,723.978
7877.759401,862.293,722.462
7877.959399,864.09,723.694
7878.159386,862.323,723.256
7878.359383,862.44,723.22
7878.559375,866.581,722.481
7878.759367,863.749,722.479
7878.959358,861.361,724.761
7879.159352,866.831,724.322
7879.359342,865.517,722.522
7879.559333,863.162,722.063
7879.759329,864.25,722.984
7879.959321,865.876,721.29
7880.159318,870.579,720.368
7880.359316,862.371,721.555
7880.559307,861.039,717.69
7880.759302,861.521,717.149
7880.959296,861.993,718.49
7881.159295,861.461,717.496
7881.359287,860.923,714.457
7881.559283,864.07,713.86
7881.759274,860.472,716.53
7881.959274,860.704,716.824
7882.159269,856.372,709.055
7882.35926,855.06,721.421
7882.559255,870.07,713.755
7882.759253,861.995,720.891
7882.959248,863.357,721.738
7883.159241,862.734,726.08
7883.359239,868.244,722.196
7883.559235,862.831,735.266
7883.759226,863.701,724.208
7883.959221,860.38,737.178
7884.159215,861.337,733.715
7884.35921,865.238,725.669
7884.559209,862.738,734.548
7884.759203,863.823,731.004
7884.959199,864.419,736.291
7885.159188,876.79,743.078
7885.359184,864.648,731.18
7885.55918,858.257,718.492
7885.759176,854.185,729.846
7885.959171,864.841,737.99
7886.159165,857.33,734.099
7886.35916,873.427,727.391
7886.559156,859.497,731.605
7886.759148,858.311,728.084
7886.959148,857.327,724.355
7887.159141,865.058,725.121
7887.359133,873.411,729.967
7887.559131,866.573,726.257
7887.759121,867.001,731.251
7887.959116,866.408,736.596
7888.159107,875.027,746.604
7888.359102,871.888,748.925
7888.559091,869.606,739.614
7888.759086,865.646,730.874
7888.959075,862.087,728.093
7889.159074,860.963,728.571
7889.359062,860.226,723.716
7889.559053,859.9,727.033
7889.759048,862.38,731.221
7889.959043,860.815,725.569
7890.159037,864.512,724.564
7890.35903,854.547,705.355
7890.559017,850.533,717.434
7890.759012,863.702,727.56
7890.959007,866.769,725.454
7891.158996,861.189,724.592
7891.358987,862.336,717.886
7891.558981,861.095,716.963
7891.758975,860.115,719.048
7891.958965,858.427,716.418
7892.158959,861.884,718.068
7892.358954,864.94,717.822
7892.558945,864.284,718.06
7892.758939,866.213,720.393
7892.958932,866.416,724.231
7893.15892,868.317,722.253
7893.358914,865.322,718.456
7893.558908,870.988,719.607
7893.758902,867.523,718.554
7893.958897,867.693,717.793
7894.158888,866.763,717.812
7894.358879,867.561,719.395
7894.558875,871.391,717.95
7894.758863,871.757,718.82
7894.958858,868.946,716.888
7895.158849,869.523,715.962
7895.35884,871.612,719.25
7895.558833,871.812,719.103
7895.758831,872.052,715.645
7895.958825,874.23,715.914
7896.158824,870.004,718.192
7896.358818,872.734,714.647
7896.558816,874.21,716.412
7896.758811,875.381,716.329
7896.9588,872.273,724.354
7897.158796,880,726.437
7897.358795,878.123,733.42
7897.558792,878.17,729.792
7897.758786,877.356,743.1
7897.95878,882.967,737.858
7898.158778,876.162,731.408
7898.358776,878.73,728.896
7898.55877,854.634,721.458
7898.758764,856.89,708.328
7898.958762,847.622,714.376
7899.158753,848.9,713.254
7899.358753,846.852,712.644
7899.558747,852.949,711.233
7899.758745,859.007,716.692
7899.958737,860.073,717.796
7900.15873,863.064,716.697
7900.35873,865.384,720.474
7900.558725,866.726,718.907
7900.758722,867.178,721.882
7900.958712,867.709,721.001
7901.15871,869.869,716
7901.358707,868.642,716.864
7901.558699,865.733,721.8
7901.758696,868.671,717.441
7901.958696,876.815,729.011
